2023-09-14 16:09:17,480 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:22,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:27,482 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:32,483 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:37,484 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:42,485 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:43,479 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:09:48,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:53,482 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:09:58,482 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:03,483 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:08,484 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:13,480 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:10:14,481 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:19,482 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:24,483 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:29,484 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:34,485 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:39,486 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:43,481 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:10:45,482 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:50,139 INFO    StreamThr :531 [internal.py:wandb_internal():86] W&B internal server running at pid: 531, started at: 2023-09-14 16:10:50.137723
2023-09-14 16:10:50,141 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status
2023-09-14 16:10:50,154 INFO    WriterThread:531 [datastore.py:open_for_write():85] open: /notebooks/rl2023/ex1/wandb/run-20230914_161050-y916wwn9/run-y916wwn9.wandb
2023-09-14 16:10:50,157 DEBUG   SenderThread:531 [sender.py:send():379] send: header
2023-09-14 16:10:50,157 DEBUG   SenderThread:531 [sender.py:send():379] send: run
2023-09-14 16:10:50,483 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:50,891 INFO    SenderThread:531 [dir_watcher.py:__init__():211] watching files in: /notebooks/rl2023/ex1/wandb/run-20230914_161050-y916wwn9/files
2023-09-14 16:10:50,891 INFO    SenderThread:531 [sender.py:_start_run_threads():1121] run started: y916wwn9 with start time 1694697050.13731
2023-09-14 16:10:55,162 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:10:55,484 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:10:55,892 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:00,165 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:00,485 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:00,893 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:05,168 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:05,486 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:05,894 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:10,172 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:10,487 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:10,895 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:13,482 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:11:15,175 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:15,895 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:16,483 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:20,178 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:20,896 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:21,484 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:25,182 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:25,897 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:26,485 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:30,185 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:30,898 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:31,486 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:35,188 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:35,899 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:36,487 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:40,191 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:40,900 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:41,488 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:43,483 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:11:45,195 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: keepalive
2023-09-14 16:11:45,901 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:47,484 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:50,197 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: cancel
2023-09-14 16:11:50,198 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: cancel
2023-09-14 16:11:50,902 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:52,485 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:55,906 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:11:57,486 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:00,906 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:02,487 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:05,907 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:07,488 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:10,908 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:12,489 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:13,484 DEBUG   SenderThread:531 [sender.py:send():379] send: stats
2023-09-14 16:12:15,909 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:18,485 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:20,910 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:23,347 INFO    StreamThr :531 [internal.py:wandb_internal():86] W&B internal server running at pid: 531, started at: 2023-09-14 16:12:23.345442
2023-09-14 16:12:23,349 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status
2023-09-14 16:12:23,350 INFO    WriterThread:531 [datastore.py:open_for_write():85] open: /notebooks/rl2023/ex1/wandb/run-20230914_161223-jxpe915c/run-jxpe915c.wandb
2023-09-14 16:12:23,355 DEBUG   SenderThread:531 [sender.py:send():379] send: header
2023-09-14 16:12:23,355 DEBUG   SenderThread:531 [sender.py:send():379] send: run
2023-09-14 16:12:23,486 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: status_report
2023-09-14 16:12:23,887 INFO    SenderThread:531 [dir_watcher.py:__init__():211] watching files in: /notebooks/rl2023/ex1/wandb/run-20230914_161223-jxpe915c/files
2023-09-14 16:12:23,888 INFO    SenderThread:531 [sender.py:_start_run_threads():1121] run started: jxpe915c with start time 1694697143.324412
2023-09-14 16:12:23,891 DEBUG   SenderThread:531 [sender.py:send_request():406] send_request: summary_record
2023-09-14 16:12:23,893 INFO    SenderThread:531 [sender.py:_save_file():1375] saving file wandb-summary.json with policy end
2023-09-14 16:12:23,905 DEBUG   HandlerThread:531 [handler.py:handle_request():144] handle_request: check_version
